"w_geocode","C000","CA01","CA02","CA03","CE01","CE02","CE03","CNS01","CNS02","CNS03","CNS04","CNS05","CNS06","CNS07","CNS08","CNS09","CNS10","CNS11","CNS12","CNS13","CNS14","CNS15","CNS16","CNS17","CNS18","CNS19","CNS20","CR01","CR02","CR03","CR04","CR05","CR07","CT01","CT02","CD01","CD02","CD03","CD04","CS01","CS02","CFA01","CFA02","CFA03","CFA04","CFA05","CFS01","CFS02","CFS03","CFS04","CFS05","createdate","county","tract"
"360810517001016",3,0,1,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,3,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081051700"
"360810517001017",44,4,33,7,20,12,12,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,3,0,25,9,0,15,0,0,29,0,0,43,1,12,8,11,9,24,20,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081051700"
"360810517002001",36,3,14,19,22,6,8,0,0,0,4,0,0,2,2,0,0,0,0,0,3,16,0,0,0,9,0,35,1,0,0,0,0,34,2,4,8,9,12,12,24,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081051700"
"360810517002002",7,2,4,1,2,4,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,0,0,7,0,0,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081051700"
"360810517002003",4,0,4,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,3,1,1,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081051700"
"360810517002004",80,10,52,18,6,18,56,0,0,0,44,0,0,7,0,0,0,0,12,0,0,0,0,0,5,12,0,68,4,1,7,0,0,62,18,12,18,20,20,43,37,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081051700"
"360810518001002",2,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081051800"
"360810518001003",7,2,3,2,2,1,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,2,2,0,1,5,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081051800"
"360810518002001",21,6,11,4,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,7,13,1,0,0,0,18,3,1,1,6,7,4,17,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081051800"
"360810518002002",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081051800"
"360810518002004",1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081051800"
"360810520001001",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052000"
"360810520001003",74,13,36,25,7,14,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,15,55,0,4,0,0,69,5,6,21,22,12,12,62,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052000"
"360810520001005",2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052000"
"360810520001006",6,0,5,1,2,4,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,1,5,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052000"
"360810520001009",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052000"
"360810520001011",121,15,84,22,5,15,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,7,0,0,0,0,58,46,2,13,0,2,95,26,9,22,32,43,47,74,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052000"
"360810521001000",18,3,9,6,4,8,6,0,0,0,5,0,1,5,0,0,5,0,0,0,0,0,2,0,0,0,0,13,0,0,5,0,0,17,1,2,3,6,4,9,9,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052100"
"360810521001001",28,19,8,1,3,2,23,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,22,2,0,2,0,2,18,10,0,3,4,2,14,14,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052100"
"360810521001002",58,6,33,19,5,35,18,0,0,0,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,49,2,0,4,0,3,20,38,14,18,9,11,22,36,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052100"
"360810521002000",74,11,32,31,12,26,36,0,0,0,0,1,0,0,0,0,0,0,0,0,7,60,0,0,0,6,0,69,3,0,2,0,0,56,18,3,14,14,32,14,60,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052100"
"360810521002001",47,19,20,8,12,13,22,0,0,0,11,5,0,5,0,0,0,0,0,0,1,0,0,0,24,1,0,32,5,2,8,0,0,29,18,4,8,8,8,29,18,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052100"
"360810521002002",99,15,58,26,13,13,73,0,0,0,31,61,0,2,0,0,0,0,1,0,0,0,0,0,2,2,0,65,11,3,16,2,2,76,23,18,19,20,27,84,15,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052100"
"360810521002003",11,2,3,6,2,7,2,0,0,0,2,0,4,0,3,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,1,0,1,9,2,2,4,1,2,7,4,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052100"
"360810521002004",35,2,25,8,1,18,16,0,0,0,25,0,0,5,0,0,0,0,2,0,1,0,0,0,2,0,0,32,2,0,1,0,0,24,11,8,8,6,11,25,10,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052100"
"360810521002005",2,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052100"
"360810521002006",4,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,2,0,1,3,0,1,3,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052100"
"360810521002007",162,23,70,69,8,59,95,0,0,0,31,35,58,0,38,0,0,0,0,0,0,0,0,0,0,0,0,122,28,2,5,1,4,107,55,32,39,45,23,124,38,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052100"
"360810522001003",2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052200"
"360810522001006",3,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052200"
"360810522001011",7,2,5,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,6,0,1,3,1,5,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052200"
"360810524001002",7,1,5,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,0,0,0,0,0,7,4,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052400"
"360810524001004",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052400"
"360810524002001",2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052400"
"360810524002002",22,7,10,5,3,16,3,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,6,0,0,18,4,0,4,8,3,14,8,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052400"
"360810524002003",2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052400"
"360810524002005",2,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052400"
"360810525001000",6,0,6,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,4,0,0,2,0,0,6,0,1,0,4,1,4,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052500"
"360810525001001",3,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,2,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052500"
"360810525001002",3,0,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052500"
"360810525001004",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052500"
"360810525001006",47,6,28,13,2,3,42,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,1,0,1,0,31,16,7,15,11,8,29,18,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052500"
"360810525002000",12,0,8,4,2,3,7,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,9,0,1,2,0,0,11,1,0,5,4,3,6,6,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052500"
"360810525002001",279,41,172,66,35,60,184,0,0,0,22,6,48,15,31,0,0,3,0,0,86,0,0,0,0,1,67,181,48,9,34,2,5,171,108,54,64,56,64,205,74,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052500"
"360810525002002",31,4,23,4,2,23,6,0,0,0,5,0,19,0,0,0,0,0,1,0,0,0,0,0,0,6,0,17,2,1,11,0,0,20,11,7,4,10,6,27,4,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052500"
"360810525002004",23,7,13,3,3,14,6,0,0,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,3,0,0,21,2,7,3,1,5,11,12,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052500"
"360810525002005",7,4,2,1,2,1,4,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,1,2,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052500"
"360810525002006",30,3,13,14,1,3,26,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,30,0,0,0,0,0,24,6,7,4,9,7,22,8,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052500"
"360810526001001",6,0,1,5,1,4,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,0,0,0,0,3,3,4,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052600"
"360810526001002",6,0,2,4,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,6,0,0,2,0,4,5,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052600"
"360810526001005",8,1,6,1,4,3,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,6,2,0,0,0,0,4,4,1,3,2,1,3,5,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052600"
"360810526002000",13,0,4,9,5,6,2,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,5,3,0,0,1,9,4,3,1,3,6,2,11,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052600"
"360810526002001",7,0,2,5,1,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,1,6,0,0,0,0,6,1,1,1,3,2,5,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052600"
"360810526002002",16,1,8,7,0,2,14,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,2,16,0,1,5,3,6,11,5,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052600"
"360810526002003",8,3,3,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,6,0,1,0,0,8,0,0,1,2,2,6,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052600"
"360810526002005",1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052600"
"360810528001001",10,2,6,2,5,2,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2,0,5,0,0,10,0,2,1,0,5,7,3,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052800"
"360810528001002",3,0,0,3,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052800"
"360810528001008",31,5,18,8,4,18,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,20,0,0,0,0,0,8,20,1,1,0,1,24,7,8,7,3,8,13,18,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052800"
"360810528001011",28,17,11,0,3,5,20,0,0,0,0,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,19,3,0,6,0,0,25,3,2,3,0,6,11,17,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052800"
"360810528001012",10,1,6,3,0,1,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,5,0,2,0,0,10,0,2,1,2,4,4,6,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052800"
"360810528001013",16,5,7,4,3,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,4,1,0,9,0,2,15,1,1,3,3,4,9,7,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081052800"
"360810530001002",1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053000"
"360810530001003",5,0,5,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,3,2,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053000"
"360810530001005",13,2,5,6,0,9,4,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,1,0,13,4,1,5,1,9,4,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053000"
"360810530002005",6,0,2,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,1,6,0,1,0,3,2,5,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053000"
"360810530002006",20,1,12,7,4,7,9,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,5,0,11,0,0,6,10,2,1,0,1,18,2,3,5,5,6,8,12,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053000"
"360810530002007",24,1,10,13,7,5,12,0,0,0,11,0,0,1,0,0,0,0,7,0,0,0,0,0,0,5,0,7,17,0,0,0,0,20,4,2,4,8,9,14,10,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053000"
"360810531001000",62,3,42,17,2,8,52,0,0,0,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,40,14,0,6,2,0,47,15,15,12,13,19,52,10,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531001001",65,15,30,20,8,11,46,0,0,0,33,0,10,0,0,0,0,0,0,0,20,0,2,0,0,0,0,52,5,0,8,0,0,49,16,10,12,13,15,56,9,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531001002",422,45,270,107,26,76,320,0,0,0,6,11,25,4,0,0,0,0,0,0,0,0,0,0,26,0,350,226,119,1,65,1,10,328,94,58,72,103,144,183,239,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531001003",15,0,9,6,3,8,4,0,0,0,8,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,6,0,1,13,2,3,2,1,9,11,4,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531001004",22,1,14,7,1,5,16,0,0,0,16,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,20,2,0,0,0,0,17,5,6,6,4,5,17,5,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531001005",14,6,5,3,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,12,0,1,1,0,0,12,2,0,4,2,2,2,12,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531001006",8,1,3,4,3,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,8,0,0,3,1,3,4,4,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531001007",26,5,17,4,1,14,11,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,4,0,5,0,0,11,15,7,10,3,1,17,9,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531001008",152,11,97,44,41,22,89,0,0,0,92,0,0,51,0,0,0,0,0,0,0,0,0,0,5,4,0,120,22,1,5,0,4,115,37,26,38,39,38,110,42,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531001009",22,3,13,6,2,7,13,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,0,0,3,0,0,20,2,5,6,5,3,18,4,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531001010",2,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531001011",7,2,2,3,0,2,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,1,2,0,2,1,6,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531001013",5,0,1,4,0,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,2,3,4,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531002000",46,6,23,17,1,15,30,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,39,2,0,3,0,2,35,11,7,13,12,8,31,15,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531002002",15,0,6,9,6,3,6,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,12,0,0,3,0,0,14,1,2,4,4,5,8,7,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531002003",13,2,7,4,0,2,11,0,0,0,2,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0,12,1,0,3,1,7,8,5,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531002004",16,4,5,7,2,5,9,0,0,0,5,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,15,1,0,0,0,0,15,1,1,2,5,4,9,7,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531003001",104,31,50,23,26,57,21,0,0,0,0,0,12,3,0,0,7,0,0,0,6,0,0,0,76,0,0,66,22,3,12,0,1,66,38,15,25,19,14,58,46,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531003002",415,94,247,74,46,97,272,0,0,0,258,121,28,3,0,0,0,0,0,0,0,0,0,0,2,3,0,276,53,2,77,0,7,297,118,66,87,83,85,303,112,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531003003",614,40,322,252,32,249,333,0,0,0,34,465,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,454,93,6,49,3,9,439,175,118,150,162,144,437,177,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531003004",102,25,36,41,7,23,72,0,0,0,30,62,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,71,23,0,8,0,0,70,32,20,20,13,24,80,22,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531003005",116,24,66,26,14,20,82,0,0,0,60,0,1,0,42,0,0,0,0,0,2,0,1,0,10,0,0,94,13,2,6,0,1,74,42,19,20,33,20,87,29,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531003006",64,5,32,27,5,18,41,0,0,0,0,23,19,7,0,0,14,1,0,0,0,0,0,0,0,0,0,35,5,0,24,0,0,57,7,12,16,11,20,46,18,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531003007",4,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531003008",8,1,7,0,1,1,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,8,0,1,1,2,3,6,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531003009",58,2,34,22,7,31,20,0,0,0,0,36,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,3,21,0,0,54,4,14,13,13,16,43,15,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531003010",74,19,43,12,2,19,53,0,0,0,35,0,36,2,0,0,0,0,0,0,0,0,0,0,1,0,0,51,10,2,9,0,2,44,30,18,12,9,16,58,16,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531003011",27,5,20,2,2,8,17,0,0,0,21,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,19,8,4,7,5,6,23,4,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531003012",110,11,68,31,5,16,89,0,0,0,93,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,7,2,14,0,0,86,24,19,17,37,26,88,22,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531003013",65,12,36,17,4,19,42,0,0,0,0,31,17,3,0,0,0,2,7,0,0,0,0,0,3,2,0,37,8,1,15,1,3,37,28,14,14,13,12,36,29,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531003015",34,4,26,4,4,13,17,0,0,0,23,2,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,26,1,0,6,0,1,27,7,5,8,8,9,23,11,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810531003016",50,5,28,17,8,12,30,0,0,0,38,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,42,4,1,3,0,0,37,13,7,11,18,9,35,15,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053100"
"360810532001006",235,41,122,72,35,81,119,0,0,0,0,0,0,3,0,0,5,0,0,212,0,0,13,0,2,0,0,60,156,3,15,0,1,196,39,45,47,65,37,70,165,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053200"
"360810532001007",3,0,3,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053200"
"360810532001011",22,2,10,10,1,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,7,13,0,2,0,0,20,2,1,6,8,5,5,17,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053200"
"360810532002004",12,0,8,4,1,1,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,2,9,0,1,0,0,12,0,3,4,4,1,8,4,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053200"
"360810532002005",2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053200"
"360810532002007",2,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053200"
"360810532002008",6,0,1,5,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,2,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053200"
"360810532002009",37,9,19,9,13,18,6,0,0,0,0,6,0,14,0,0,0,2,2,0,0,0,0,1,3,9,0,6,16,0,14,0,1,37,0,7,6,7,8,11,26,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053200"
"360810534011003",1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053401"
"360810534011004",238,23,159,56,4,22,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,136,75,1,19,1,6,194,44,26,40,63,86,107,131,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053401"
"360810534011005",2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053401"
"360810534011006",39,19,17,3,10,15,14,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,8,0,0,31,8,1,8,7,4,14,25,0,0,0,0,0,0,0,0,0,0,20251202,"081","36081053401"
